"Mass","tension","site","treatment","intensity","HC","OC","Class"
539.2133852,"50 kPa","Alaska","time zero saturation",19496.952148,1.38,0.46,"Lignin"
539.2133852,"50 kPa","Florida","drought",12551.385743,1.38,0.46,"Lignin"
539.2133852,"50 kPa","Florida","field moist",18261.6582046667,1.38,0.46,"Lignin"
539.2133852,"50 kPa","Florida","flood",22424.84691778,1.38,0.46,"Lignin"
539.2133852,"50 kPa","Florida","time zero saturation",37356.9819325,1.38,0.46,"Lignin"
539.2133852,"50 kPa","Washington","drought",2659.908478,1.38,0.46,"Lignin"
539.2133852,"50 kPa","Washington","field moist",3526.092212,1.38,0.46,"Lignin"
539.2133852,"50 kPa","Washington","flood",3237.18615725,1.38,0.46,"Lignin"
539.2133852,"50 kPa","Washington","time zero saturation",11349.4780276667,1.38,0.46,"Lignin"
539.2264226,"1.5 kPa","Alaska","drought",5500.39172425,1.78,0.52,"Protein"
539.2264226,"1.5 kPa","Florida","time zero saturation",63979.26334,1.78,0.52,"Protein"
539.2264226,"1.5 kPa","Washington","drought",2371.66569033333,1.78,0.52,"Protein"
539.2264226,"1.5 kPa","Washington","time zero saturation",1385.7973023,1.78,0.52,"Protein"
539.2264226,"50 kPa","Florida","drought",13039.922688,1.78,0.52,"Protein"
539.2264226,"50 kPa","Florida","field moist",4258.696289,1.78,0.52,"Protein"
539.2264226,"50 kPa","Florida","time zero saturation",82783.3561366667,1.78,0.52,"Protein"
539.2264226,"50 kPa","Washington","flood",3065.66446966667,1.78,0.52,"Protein"
539.2264226,"50 kPa","Washington","time zero saturation",9057.839274,1.78,0.52,"Protein"
539.2286501,"1.5 kPa","Alaska","field moist",9529.155191,1.2,0.3,"Lignin"
539.2286501,"1.5 kPa","Alaska","flood",15172.43835575,1.2,0.3,"Lignin"
539.2286501,"1.5 kPa","Alaska","time zero saturation",7454.977479,1.2,0.3,"Lignin"
539.2286501,"1.5 kPa","Florida","drought",4379.058594,1.2,0.3,"Lignin"
539.2286501,"1.5 kPa","Florida","field moist",4157.89141825,1.2,0.3,"Lignin"
539.2286501,"50 kPa","Alaska","drought",24817.1898422,1.2,0.3,"Lignin"
539.2286501,"50 kPa","Alaska","field moist",7793.25878766667,1.2,0.3,"Lignin"
539.2286501,"50 kPa","Alaska","flood",13278.85815525,1.2,0.3,"Lignin"
539.2286501,"50 kPa","Alaska","time zero saturation",8481.6064446,1.2,0.3,"Lignin"
539.2286501,"50 kPa","Florida","drought",5506.8188475,1.2,0.3,"Lignin"
539.2286501,"50 kPa","Florida","field moist",7566.36938533333,1.2,0.3,"Lignin"
539.2286501,"50 kPa","Florida","flood",13909.9036453333,1.2,0.3,"Lignin"
539.2286501,"50 kPa","Florida","time zero saturation",8865.15710525,1.2,0.3,"Lignin"
539.2286501,"50 kPa","Washington","field moist",2510.530591,1.2,0.3,"Lignin"
539.2286501,"50 kPa","Washington","flood",2644.65383925,1.2,0.3,"Lignin"
539.2345246,"1.5 kPa","Florida","time zero saturation",4295.214518,1.74,0.61,"AminoSugar"
539.2345246,"50 kPa","Florida","time zero saturation",11497.2802733333,1.74,0.61,"AminoSugar"
539.2497902,"1.5 kPa","Alaska","drought",23446.1052235,1.48,0.41,"Lignin"
539.2497902,"1.5 kPa","Alaska","field moist",16784.197916,1.48,0.41,"Lignin"
539.2497902,"1.5 kPa","Alaska","flood",23917.6540525,1.48,0.41,"Lignin"
539.2497902,"1.5 kPa","Alaska","time zero saturation",12698.96354898,1.48,0.41,"Lignin"
539.2497902,"1.5 kPa","Florida","drought",9521.3892076,1.48,0.41,"Lignin"
539.2497902,"1.5 kPa","Florida","field moist",12826.1870125,1.48,0.41,"Lignin"
539.2497902,"1.5 kPa","Florida","flood",4602.589447,1.48,0.41,"Lignin"
539.2497902,"1.5 kPa","Florida","time zero saturation",8999.947511,1.48,0.41,"Lignin"
539.2497902,"1.5 kPa","Washington","drought",3056.58903,1.48,0.41,"Lignin"
539.2497902,"1.5 kPa","Washington","field moist",6481.228942,1.48,0.41,"Lignin"
539.2497902,"1.5 kPa","Washington","time zero saturation",708.271921766667,1.48,0.41,"Lignin"
539.2497902,"50 kPa","Alaska","drought",85519.801965,1.48,0.41,"Lignin"
539.2497902,"50 kPa","Alaska","field moist",20549.6501476667,1.48,0.41,"Lignin"
539.2497902,"50 kPa","Alaska","flood",25900.5971675,1.48,0.41,"Lignin"
539.2497902,"50 kPa","Alaska","time zero saturation",15647.7828126,1.48,0.41,"Lignin"
539.2497902,"50 kPa","Florida","drought",16803.080565,1.48,0.41,"Lignin"
539.2497902,"50 kPa","Florida","field moist",20688.1513666667,1.48,0.41,"Lignin"
539.2497902,"50 kPa","Florida","flood",23993.22484088,1.48,0.41,"Lignin"
539.2497902,"50 kPa","Florida","time zero saturation",36999.444825,1.48,0.41,"Lignin"
539.2497902,"50 kPa","Washington","drought",2675.5052489,1.48,0.41,"Lignin"
539.2497902,"50 kPa","Washington","field moist",4788.4191406,1.48,0.41,"Lignin"
539.2497902,"50 kPa","Washington","flood",5083.444824,1.48,0.41,"Lignin"
539.2497902,"50 kPa","Washington","time zero saturation",5079.45584025,1.48,0.41,"Lignin"
539.2650741,"1.5 kPa","Alaska","flood",16819.24853575,1.29,0.26,"Lignin"
539.2650741,"1.5 kPa","Washington","field moist",1500.320231,1.29,0.26,"Lignin"
539.2650741,"50 kPa","Alaska","drought",16765.7102063333,1.29,0.26,"Lignin"
539.2650741,"50 kPa","Alaska","flood",11752.764161,1.29,0.26,"Lignin"
539.2650741,"50 kPa","Alaska","time zero saturation",5815.404175,1.29,0.26,"Lignin"
539.2650741,"50 kPa","Washington","field moist",1936.65002425,1.29,0.26,"Lignin"
539.2650741,"50 kPa","Washington","flood",2567.55928533333,1.29,0.26,"Lignin"
539.2709413,"1.5 kPa","Alaska","drought",4349.13244625,1.83,0.54,"Protein"
539.2709413,"1.5 kPa","Florida","time zero saturation",27291.9641933333,1.83,0.54,"Protein"
539.2709413,"1.5 kPa","Washington","field moist",2020.996979,1.83,0.54,"Protein"
539.2709413,"1.5 kPa","Washington","time zero saturation",1392.97178655,1.83,0.54,"Protein"
539.2709413,"50 kPa","Alaska","drought",25211.26595,1.83,0.54,"Protein"
539.2709413,"50 kPa","Florida","time zero saturation",51151.0256375,1.83,0.54,"Protein"
539.2709413,"50 kPa","Washington","flood",3263.67324825,1.83,0.54,"Protein"
539.2709413,"50 kPa","Washington","time zero saturation",8444.05891766667,1.83,0.54,"Protein"
539.2861961,"1.5 kPa","Alaska","drought",11685.6813955,1.57,0.36,"Protein"
539.2861961,"1.5 kPa","Alaska","field moist",8888.77660966667,1.57,0.36,"Protein"
539.2861961,"1.5 kPa","Alaska","flood",22575.5949725,1.57,0.36,"Protein"
539.2861961,"1.5 kPa","Alaska","time zero saturation",7277.94208306,1.57,0.36,"Protein"
539.2861961,"1.5 kPa","Florida","drought",9224.932177,1.57,0.36,"Protein"
539.2861961,"1.5 kPa","Florida","field moist",9132.73767125,1.57,0.36,"Protein"
539.2861961,"1.5 kPa","Florida","flood",3064.33219433333,1.57,0.36,"Protein"
539.2861961,"1.5 kPa","Florida","time zero saturation",6699.889283,1.57,0.36,"Protein"
539.2861961,"1.5 kPa","Washington","drought",2584.029907,1.57,0.36,"Protein"
539.2861961,"1.5 kPa","Washington","field moist",4164.893494,1.57,0.36,"Protein"
539.2861961,"50 kPa","Alaska","drought",50709.6261794,1.57,0.36,"Protein"
539.2861961,"50 kPa","Alaska","flood",20620.0581075,1.57,0.36,"Protein"
539.2861961,"50 kPa","Alaska","time zero saturation",7666.0004402,1.57,0.36,"Protein"
539.2861961,"50 kPa","Florida","drought",16668.9729025,1.57,0.36,"Protein"
539.2861961,"50 kPa","Florida","field moist",14414.243327,1.57,0.36,"Protein"
539.2861961,"50 kPa","Florida","flood",19509.81127775,1.57,0.36,"Protein"
539.2861961,"50 kPa","Florida","time zero saturation",29256.138185,1.57,0.36,"Protein"
539.2861961,"50 kPa","Washington","field moist",5442.29302975,1.57,0.36,"Protein"
539.2861961,"50 kPa","Washington","flood",6594.76684575,1.57,0.36,"Protein"
539.2991306,"50 kPa","Washington","flood",2124.28767866667,1.96,0.4,"Protein"
539.3073344,"1.5 kPa","Alaska","time zero saturation",11648.9570316667,1.92,0.48,"Protein"
539.3073344,"1.5 kPa","Washington","time zero saturation",1218.0579223,1.92,0.48,"Protein"
539.3073344,"50 kPa","Alaska","drought",35381.5664066667,1.92,0.48,"Protein"
539.3073344,"50 kPa","Washington","flood",2944.23612466667,1.92,0.48,"Protein"
539.3225985,"1.5 kPa","Alaska","flood",12727.546509,1.66,0.31,"Protein"
539.3225985,"1.5 kPa","Florida","drought",3784.59228525,1.66,0.31,"Protein"
539.3225985,"1.5 kPa","Washington","field moist",2026.60673033333,1.66,0.31,"Protein"
539.3225985,"50 kPa","Alaska","drought",18757.311011,1.66,0.31,"Protein"
539.3225985,"50 kPa","Alaska","flood",10973.8355316667,1.66,0.31,"Protein"
539.3225985,"50 kPa","Florida","drought",6648.142212,1.66,0.31,"Protein"
539.3225985,"50 kPa","Florida","flood",8138.19856666667,1.66,0.31,"Protein"
539.3225985,"50 kPa","Florida","time zero saturation",11646.3942885,1.66,0.31,"Protein"
539.3225985,"50 kPa","Washington","flood",4773.2719725,1.66,0.31,"Protein"
539.3589937,"50 kPa","Washington","flood",1939.22945133333,1.73,0.27,"Lipid"
539.5044999,"1.5 kPa","Florida","time zero saturation",9686.200034,2,0.12,"Lipid"
540.2661628,"1.5 kPa","Washington","field moist",2398.02807633333,1.87,0.57,"AminoSugar"
540.2661628,"50 kPa","Washington","flood",2983.25274675,1.87,0.57,"AminoSugar"
541.0835762,"50 kPa","Alaska","drought",18906.8300766667,1,0.73,"Tannin"
541.0988357,"1.5 kPa","Alaska","flood",5419.37467433333,0.85,0.5,"Lignin"
541.0988357,"1.5 kPa","Florida","field moist",4853.52360033333,0.85,0.5,"Lignin"
541.0988357,"50 kPa","Alaska","drought",14355.7568852,0.85,0.5,"Lignin"
541.0988357,"50 kPa","Alaska","flood",6042.41862,0.85,0.5,"Lignin"
541.0988357,"50 kPa","Alaska","time zero saturation",5350.35418675,0.85,0.5,"Lignin"
541.0988357,"50 kPa","Florida","drought",3932.023519,0.85,0.5,"Lignin"
541.0988357,"50 kPa","Florida","field moist",5835.416911,0.85,0.5,"Lignin"
541.0988357,"50 kPa","Florida","flood",11873.85436925,0.85,0.5,"Lignin"
541.0988357,"50 kPa","Florida","time zero saturation",10597.4708653333,0.85,0.5,"Lignin"
541.0988357,"50 kPa","Washington","time zero saturation",2890.249593,0.85,0.5,"Lignin"
541.1199559,"50 kPa","Alaska","drought",23737.93865875,1.13,0.65,"Tannin"
541.1199559,"50 kPa","Florida","flood",9977.69482366667,1.13,0.65,"Tannin"
541.1199559,"50 kPa","Florida","time zero saturation",9033.20052133333,1.13,0.65,"Tannin"
541.1355681,"1.5 kPa","Alaska","drought",75480.634278,0.9,0.13,"Lignin"
541.1355681,"1.5 kPa","Florida","drought",48609.055756,0.9,0.13,"Lignin"
541.1355681,"1.5 kPa","Florida","time zero saturation",45284.5762955,0.9,0.13,"Lignin"
541.1355681,"1.5 kPa","Washington","field moist",6685.00862733333,0.9,0.13,"Lignin"
541.1355681,"50 kPa","Alaska","drought",62762.9856766667,0.9,0.13,"Lignin"
541.1355681,"50 kPa","Florida","time zero saturation",43428.4882825,0.9,0.13,"Lignin"
541.1386699,"1.5 kPa","Florida","time zero saturation",3943.931071,1.25,0.5,"Lignin"
541.1386699,"50 kPa","Florida","time zero saturation",9695.490559,1.25,0.5,"Lignin"
541.1411254,"50 kPa","Alaska","drought",14813.41406,1.5,0.85,"Carb"
541.1563426,"1.5 kPa","Alaska","drought",14022.556966,1.25,0.58,"Lignin"
541.1563426,"1.5 kPa","Alaska","time zero saturation",5717.169759,1.25,0.58,"Lignin"
541.1563426,"1.5 kPa","Florida","time zero saturation",6408.36588533333,1.25,0.58,"Lignin"
541.1563426,"50 kPa","Alaska","drought",45427.5578632,1.25,0.58,"Lignin"
541.1563426,"50 kPa","Alaska","field moist",13836.131144,1.25,0.58,"Lignin"
541.1563426,"50 kPa","Alaska","flood",9299.67366733333,1.25,0.58,"Lignin"
541.1563426,"50 kPa","Alaska","time zero saturation",5887.8512692,1.25,0.58,"Lignin"
541.1563426,"50 kPa","Florida","drought",3839.88004533333,1.25,0.58,"Lignin"
541.1563426,"50 kPa","Florida","flood",10848.51888,1.25,0.58,"Lignin"
541.1563426,"50 kPa","Florida","time zero saturation",18003.76953,1.25,0.58,"Lignin"
541.169322,"1.5 kPa","Florida","time zero saturation",12154.1311863333,1.67,0.67,"AminoSugar"
541.169322,"50 kPa","Florida","time zero saturation",24261.950684,1.67,0.67,"AminoSugar"
541.1715895,"1.5 kPa","Alaska","field moist",7552.97546466667,1.07,0.39,"Lignin"
541.1715895,"1.5 kPa","Alaska","flood",10188.77221675,1.07,0.39,"Lignin"
541.1715895,"1.5 kPa","Alaska","time zero saturation",6323.87304575,1.07,0.39,"Lignin"
541.1715895,"1.5 kPa","Florida","field moist",4520.184082,1.07,0.39,"Lignin"
541.1715895,"1.5 kPa","Florida","flood",2680.66194666667,1.07,0.39,"Lignin"
541.1715895,"50 kPa","Alaska","drought",26554.6419428,1.07,0.39,"Lignin"
541.1715895,"50 kPa","Alaska","field moist",8629.26562566667,1.07,0.39,"Lignin"
541.1715895,"50 kPa","Alaska","flood",10684.198853,1.07,0.39,"Lignin"
541.1715895,"50 kPa","Alaska","time zero saturation",7965.6853516,1.07,0.39,"Lignin"
541.1715895,"50 kPa","Florida","drought",6389.89074725,1.07,0.39,"Lignin"
541.1715895,"50 kPa","Florida","field moist",8470.27742566667,1.07,0.39,"Lignin"
541.1715895,"50 kPa","Florida","flood",13624.714233,1.07,0.39,"Lignin"
541.1715895,"50 kPa","Florida","time zero saturation",11514.734618,1.07,0.39,"Lignin"
541.1715895,"50 kPa","Washington","drought",1933.557556,1.07,0.39,"Lignin"
541.1715895,"50 kPa","Washington","field moist",2113.58015966667,1.07,0.39,"Lignin"
541.1715895,"50 kPa","Washington","time zero saturation",3717.45605466667,1.07,0.39,"Lignin"
541.1774666,"1.5 kPa","Florida","time zero saturation",5912.52067033333,1.62,0.76,"Carb"
541.1774666,"50 kPa","Alaska","drought",29228.1005833333,1.62,0.76,"Carb"
541.1774666,"50 kPa","Florida","time zero saturation",8560.856282,1.62,0.76,"Carb"
541.1927099,"1.5 kPa","Alaska","drought",20915.66223225,1.36,0.52,"Lignin"
541.1927099,"1.5 kPa","Alaska","field moist",8841.39445066667,1.36,0.52,"Lignin"
541.1927099,"1.5 kPa","Alaska","flood",7129.7244865,1.36,0.52,"Lignin"
541.1927099,"1.5 kPa","Alaska","time zero saturation",8888.237549,1.36,0.52,"Lignin"
541.1927099,"1.5 kPa","Florida","drought",4080.907959,1.36,0.52,"Lignin"
541.1927099,"1.5 kPa","Florida","field moist",5163.6922,1.36,0.52,"Lignin"
541.1927099,"1.5 kPa","Florida","time zero saturation",13308.8870466667,1.36,0.52,"Lignin"
541.1927099,"50 kPa","Alaska","drought",74911.8332024,1.36,0.52,"Lignin"
541.1927099,"50 kPa","Alaska","field moist",15279.7526053333,1.36,0.52,"Lignin"
541.1927099,"50 kPa","Alaska","flood",10106.20483375,1.36,0.52,"Lignin"
541.1927099,"50 kPa","Alaska","time zero saturation",9171.09746,1.36,0.52,"Lignin"
541.1927099,"50 kPa","Florida","drought",6527.6719965,1.36,0.52,"Lignin"
541.1927099,"50 kPa","Florida","field moist",9333.67813966667,1.36,0.52,"Lignin"
541.1927099,"50 kPa","Florida","flood",12540.8248386,1.36,0.52,"Lignin"
541.1927099,"50 kPa","Florida","time zero saturation",33997.76709,1.36,0.52,"Lignin"
541.2079644,"1.5 kPa","Alaska","drought",13344.334471,1.17,0.34,"Lignin"
541.2079644,"1.5 kPa","Alaska","field moist",13577.8668613333,1.17,0.34,"Lignin"
541.2079644,"1.5 kPa","Alaska","flood",16250.99768,1.17,0.34,"Lignin"
541.2079644,"1.5 kPa","Alaska","time zero saturation",10221.6728515,1.17,0.34,"Lignin"
541.2079644,"1.5 kPa","Florida","drought",6145.25213625,1.17,0.34,"Lignin"
541.2079644,"1.5 kPa","Florida","field moist",7051.897461,1.17,0.34,"Lignin"
541.2079644,"1.5 kPa","Florida","flood",4233.94555666667,1.17,0.34,"Lignin"
541.2079644,"1.5 kPa","Florida","time zero saturation",3752.270101,1.17,0.34,"Lignin"
541.2079644,"1.5 kPa","Washington","field moist",3361.573059,1.17,0.34,"Lignin"
541.2079644,"1.5 kPa","Washington","flood",2201.91894533333,1.17,0.34,"Lignin"
541.2079644,"50 kPa","Alaska","drought",41750.5194334,1.17,0.34,"Lignin"
541.2079644,"50 kPa","Alaska","field moist",14114.167968,1.17,0.34,"Lignin"
541.2079644,"50 kPa","Alaska","flood",16136.9689945,1.17,0.34,"Lignin"
541.2079644,"50 kPa","Alaska","time zero saturation",12520.1382822,1.17,0.34,"Lignin"
541.2079644,"50 kPa","Florida","drought",9192.868041,1.17,0.34,"Lignin"
541.2079644,"50 kPa","Florida","field moist",12102.317384,1.17,0.34,"Lignin"
541.2079644,"50 kPa","Florida","flood",18345.64868025,1.17,0.34,"Lignin"
541.2079644,"50 kPa","Florida","time zero saturation",15180.651125,1.17,0.34,"Lignin"
541.2079644,"50 kPa","Washington","drought",2530.08013925,1.17,0.34,"Lignin"
541.2079644,"50 kPa","Washington","field moist",3178.0760494,1.17,0.34,"Lignin"
541.2079644,"50 kPa","Washington","flood",3018.13128675,1.17,0.34,"Lignin"
541.2079644,"50 kPa","Washington","time zero saturation",3736.17315675,1.17,0.34,"Lignin"
541.2138271,"1.5 kPa","Alaska","drought",6280.73836233333,1.73,0.68,"AminoSugar"
541.2138271,"1.5 kPa","Florida","time zero saturation",7821.07014966667,1.73,0.68,"AminoSugar"
541.2138271,"50 kPa","Alaska","drought",63311.6471266667,1.73,0.68,"AminoSugar"
541.2138271,"50 kPa","Florida","time zero saturation",18618.4147166667,1.73,0.68,"AminoSugar"
541.2290838,"1.5 kPa","Alaska","drought",25006.18200825,1.46,0.46,"Lignin"
541.2290838,"1.5 kPa","Alaska","field moist",10007.060059,1.46,0.46,"Lignin"
541.2290838,"1.5 kPa","Alaska","flood",11582.8045645,1.46,0.46,"Lignin"
541.2290838,"1.5 kPa","Alaska","time zero saturation",8004.32447506,1.46,0.46,"Lignin"
541.2290838,"1.5 kPa","Florida","drought",5769.0889406,1.46,0.46,"Lignin"
541.2290838,"1.5 kPa","Florida","field moist",7349.9959705,1.46,0.46,"Lignin"
541.2290838,"1.5 kPa","Florida","flood",3365.04260266667,1.46,0.46,"Lignin"
541.2290838,"1.5 kPa","Florida","time zero saturation",18498.4061275,1.46,0.46,"Lignin"
541.2290838,"50 kPa","Alaska","drought",85666.485938,1.46,0.46,"Lignin"
541.2290838,"50 kPa","Alaska","field moist",13292.989786,1.46,0.46,"Lignin"
541.2290838,"50 kPa","Alaska","flood",14027.96728525,1.46,0.46,"Lignin"
541.2290838,"50 kPa","Alaska","time zero saturation",9281.8283206,1.46,0.46,"Lignin"
541.2290838,"50 kPa","Florida","drought",10988.96276825,1.46,0.46,"Lignin"
541.2290838,"50 kPa","Florida","field moist",12842.953367,1.46,0.46,"Lignin"
541.2290838,"50 kPa","Florida","flood",16381.63720886,1.46,0.46,"Lignin"
541.2290838,"50 kPa","Florida","time zero saturation",59165.05176,1.46,0.46,"Lignin"
541.2290838,"50 kPa","Washington","field moist",3861.91918933333,1.46,0.46,"Lignin"
541.2290838,"50 kPa","Washington","flood",2504.64495875,1.46,0.46,"Lignin"
541.2443272,"1.5 kPa","Alaska","drought",14829.58435,1.27,0.3,"Lignin"
541.2443272,"1.5 kPa","Alaska","field moist",18068.1149083333,1.27,0.3,"Lignin"
541.2443272,"1.5 kPa","Alaska","flood",25810.94997024,1.27,0.3,"Lignin"
541.2443272,"1.5 kPa","Alaska","time zero saturation",11939.07420104,1.27,0.3,"Lignin"
541.2443272,"1.5 kPa","Florida","drought",5871.533252,1.27,0.3,"Lignin"
541.2443272,"1.5 kPa","Florida","field moist",7199.36303725,1.27,0.3,"Lignin"
541.2443272,"1.5 kPa","Florida","flood",4409.07584633333,1.27,0.3,"Lignin"
541.2443272,"1.5 kPa","Washington","field moist",4221.83666975,1.27,0.3,"Lignin"
541.2443272,"1.5 kPa","Washington","flood",2734.30984475,1.27,0.3,"Lignin"
541.2443272,"50 kPa","Alaska","drought",53438.7247126,1.27,0.3,"Lignin"
541.2443272,"50 kPa","Alaska","field moist",15553.94401,1.27,0.3,"Lignin"
541.2443272,"50 kPa","Alaska","flood",26321.54712,1.27,0.3,"Lignin"
541.2443272,"50 kPa","Alaska","time zero saturation",16069.3402352,1.27,0.3,"Lignin"
541.2443272,"50 kPa","Florida","drought",10054.177732,1.27,0.3,"Lignin"
541.2443272,"50 kPa","Florida","field moist",11755.024088,1.27,0.3,"Lignin"
541.2443272,"50 kPa","Florida","flood",19135.7979745,1.27,0.3,"Lignin"
541.2443272,"50 kPa","Florida","time zero saturation",17103.308595,1.27,0.3,"Lignin"
541.2443272,"50 kPa","Washington","field moist",4588.277881,1.27,0.3,"Lignin"
541.2443272,"50 kPa","Washington","flood",4719.92144775,1.27,0.3,"Lignin"
541.2443272,"50 kPa","Washington","time zero saturation",2952.04638675,1.27,0.3,"Lignin"
541.265441,"1.5 kPa","Alaska","drought",12728.175537,1.56,0.41,"Protein"
541.265441,"1.5 kPa","Alaska","field moist",6927.715169,1.56,0.41,"Protein"
541.265441,"1.5 kPa","Alaska","flood",13824.11133075,1.56,0.41,"Protein"
541.265441,"1.5 kPa","Florida","drought",5728.5900636,1.56,0.41,"Protein"
541.265441,"1.5 kPa","Florida","field moist",7070.30835075,1.56,0.41,"Protein"
541.265441,"1.5 kPa","Florida","flood",2324.106771,1.56,0.41,"Protein"
541.265441,"1.5 kPa","Florida","time zero saturation",7860.50992866667,1.56,0.41,"Protein"
541.265441,"1.5 kPa","Washington","drought",2449.91552733333,1.56,0.41,"Protein"
541.265441,"1.5 kPa","Washington","field moist",3721.2913815,1.56,0.41,"Protein"
541.265441,"50 kPa","Alaska","drought",46264.5488222,1.56,0.41,"Protein"
541.265441,"50 kPa","Alaska","flood",13727.75280675,1.56,0.41,"Protein"
541.265441,"50 kPa","Alaska","time zero saturation",6661.74487275,1.56,0.41,"Protein"
541.265441,"50 kPa","Florida","drought",10588.768433,1.56,0.41,"Protein"
541.265441,"50 kPa","Florida","field moist",11288.4391283333,1.56,0.41,"Protein"
541.265441,"50 kPa","Florida","flood",13946.32204616,1.56,0.41,"Protein"
541.265441,"50 kPa","Florida","time zero saturation",27114.149905,1.56,0.41,"Protein"
541.265441,"50 kPa","Washington","field moist",3805.90841675,1.56,0.41,"Protein"
541.265441,"50 kPa","Washington","flood",4216.9873655,1.56,0.41,"Protein"
541.265441,"50 kPa","Washington","time zero saturation",2880.869222,1.56,0.41,"Protein"
541.2663971,"1.5 kPa","Alaska","time zero saturation",8640.43574953333,1.03,0.03,"UnsatHC"
541.2806905,"1.5 kPa","Alaska","field moist",8146.93062333333,1.35,0.26,"Lignin"
541.2806905,"1.5 kPa","Alaska","flood",23330.29736,1.35,0.26,"Lignin"
541.2806905,"1.5 kPa","Alaska","time zero saturation",7191.16101125,1.35,0.26,"Lignin"
541.2806905,"50 kPa","Alaska","drought",23592.06604125,1.35,0.26,"Lignin"
541.2806905,"50 kPa","Alaska","flood",16301.39465275,1.35,0.26,"Lignin"
541.2806905,"50 kPa","Alaska","time zero saturation",7833.2820306,1.35,0.26,"Lignin"
541.2806905,"50 kPa","Washington","field moist",2766.02343766667,1.35,0.26,"Lignin"
541.2806905,"50 kPa","Washington","flood",3537.539225,1.35,0.26,"Lignin"
541.2865594,"1.5 kPa","Alaska","drought",2978.731608,1.92,0.54,"Protein"
541.2865594,"1.5 kPa","Alaska","flood",8491.55322233333,1.92,0.54,"Protein"
541.2865594,"1.5 kPa","Alaska","time zero saturation",9814.57665966667,1.92,0.54,"Protein"
541.2865594,"1.5 kPa","Florida","time zero saturation",3346.9991698,1.92,0.54,"Protein"
541.2865594,"1.5 kPa","Washington","field moist",2599.175822,1.92,0.54,"Protein"
541.2865594,"1.5 kPa","Washington","flood",3263.824951,1.92,0.54,"Protein"
541.2865594,"1.5 kPa","Washington","time zero saturation",1655.0908507,1.92,0.54,"Protein"
541.2865594,"50 kPa","Alaska","flood",8890.908203,1.92,0.54,"Protein"
541.2865594,"50 kPa","Florida","time zero saturation",8753.20410033333,1.92,0.54,"Protein"
541.2865594,"50 kPa","Washington","flood",5493.89807125,1.92,0.54,"Protein"
541.2865594,"50 kPa","Washington","time zero saturation",10297.4946706667,1.92,0.54,"Protein"
541.3017993,"1.5 kPa","Alaska","flood",11899.7883295,1.64,0.36,"Protein"
541.3017993,"1.5 kPa","Alaska","time zero saturation",5274.65698266667,1.64,0.36,"Protein"
541.3017993,"1.5 kPa","Florida","drought",5071.4833252,1.64,0.36,"Protein"
541.3017993,"1.5 kPa","Florida","field moist",4658.40136733333,1.64,0.36,"Protein"
541.3017993,"1.5 kPa","Florida","time zero saturation",5210.16788733333,1.64,0.36,"Protein"
541.3017993,"1.5 kPa","Washington","drought",1727.063029,1.64,0.36,"Protein"
541.3017993,"1.5 kPa","Washington","field moist",2614.508667,1.64,0.36,"Protein"
541.3017993,"50 kPa","Alaska","drought",21401.7912106,1.64,0.36,"Protein"
541.3017993,"50 kPa","Alaska","flood",9530.179993,1.64,0.36,"Protein"
541.3017993,"50 kPa","Florida","drought",10430.33008,1.64,0.36,"Protein"
541.3017993,"50 kPa","Florida","field moist",7008.93343133333,1.64,0.36,"Protein"
541.3017993,"50 kPa","Florida","flood",8567.862777675,1.64,0.36,"Protein"
541.3017993,"50 kPa","Florida","time zero saturation",18813.0312525,1.64,0.36,"Protein"
541.3017993,"50 kPa","Washington","drought",2463.67415366667,1.64,0.36,"Protein"
541.3017993,"50 kPa","Washington","field moist",3194.15380875,1.64,0.36,"Protein"
541.3017993,"50 kPa","Washington","flood",5382.928467,1.64,0.36,"Protein"
541.3170366,"1.5 kPa","Alaska","flood",10922.9720066667,1.44,0.22,"Lignin"
541.3170366,"50 kPa","Alaska","flood",7109.19173166667,1.44,0.22,"Lignin"
541.3170366,"50 kPa","Washington","flood",1679.503662,1.44,0.22,"Lignin"
541.3381611,"50 kPa","Alaska","drought",17134.1412746667,1.72,0.31,"Protein"
541.3381611,"50 kPa","Washington","flood",2427.931844,1.72,0.31,"Protein"
542.2455303,"50 kPa","Washington","flood",2612.23635875,1.86,0.64,"AminoSugar"
542.2455303,"50 kPa","Washington","time zero saturation",8401.90926033333,1.86,0.64,"AminoSugar"
543.0779837,"1.5 kPa","Florida","field moist",4521.56136066667,0.8,0.56,"Lignin"
543.0779837,"50 kPa","Alaska","drought",13356.07531625,0.8,0.56,"Lignin"
543.0779837,"50 kPa","Alaska","field moist",8039.93985933333,0.8,0.56,"Lignin"
543.0779837,"50 kPa","Alaska","time zero saturation",5618.96429475,0.8,0.56,"Lignin"
543.0779837,"50 kPa","Florida","drought",2778.42692066667,0.8,0.56,"Lignin"
543.0779837,"50 kPa","Florida","field moist",5571.965739,0.8,0.56,"Lignin"
543.0779837,"50 kPa","Florida","flood",12536.848449,0.8,0.56,"Lignin"
543.0779837,"50 kPa","Florida","time zero saturation",13067.1788743333,0.8,0.56,"Lignin"
543.0991161,"50 kPa","Alaska","drought",20439.2952466667,1.09,0.73,"Tannin"
543.1129507,"1.5 kPa","Florida","time zero saturation",8215.135826,1.65,0.55,"AminoSugar"
543.1129507,"50 kPa","Florida","time zero saturation",31994.5143233333,1.65,0.55,"AminoSugar"
