SampleID,Site,Treatment,HeadSpace_Ht_cm,soil_pH_water_airdried,DryMass_SoilOnly_g,DryMass_NONsoil_ALL_g,VolumeSoil_cm3,rownum,TREATMENT_PHASE,sequence_valve,Total_core_mass_pot_pie_pans_g,Additional_Wt_toRemove,picarro_records,samplenum,CO2_ppm_s,CH4_ppb_s,r2_CO2,r2_CH4,DATETIME,N,h2o_reported
D23,DWP,drought,0,4.955,404.84,76.75,344.5,38,DROUGHT_PRE_INCUBATION,7,489.67,NA,212,56134,78.78192630131578,-0.014550090065789351,0.7214545459950858,0.29638571902607314,2017-07-05T19:06:51Z,7,2.4070421126285715
D23,DWP,drought,0,4.955,404.84,76.75,344.5,38,DROUGHT_PRE_INCUBATION,7,489.67,NA,212,56144,46.25885343881578,-0.006607965611842047,0.7264443357934838,0.3973629761336951,2017-07-05T19:35:49Z,7,2.367511684457143
D23,DWP,drought,0,4.955,404.84,76.75,344.5,38,DROUGHT_PRE_INCUBATION,7,489.67,NA,212,56154,49.111552927524755,-0.007379061988118768,0.8042975185730612,0.7826079152839163,2017-07-05T20:04:47Z,7,2.596109849257143
D23,DWP,drought,0,4.955,404.84,76.75,344.5,38,DROUGHT_PRE_INCUBATION,7,489.67,NA,212,56164,38.606837019369095,-0.00984562706855944,0.7727220269026044,0.550193675848854,2017-07-05T20:33:47Z,8,2.57297335855
D23,DWP,drought,0,4.955,404.84,76.75,344.5,38,DROUGHT_PRE_INCUBATION,7,489.67,NA,212,56174,31.526686407236845,-0.004188329243420965,0.6483621991010897,0.14140884045302682,2017-07-05T21:02:43Z,7,2.3782348596571428
D23,DWP,drought,0,4.955,404.84,76.75,344.5,38,DROUGHT_PRE_INCUBATION,7,489.67,NA,212,56184,40.03554614580883,-0.008723310797426444,0.9380155194992504,0.9380430980212379,2017-07-05T21:31:42Z,7,2.621063523857143
D23,DWP,drought,0,4.955,404.84,76.75,344.5,38,DROUGHT_PRE_INCUBATION,7,489.67,NA,212,56194,36.26621087516448,-0.010384396211677553,0.857616738643378,0.8137375357665322,2017-07-05T22:00:41Z,7,2.6575122529285715
D23,DWP,drought,0,4.955,404.84,76.75,344.5,38,DROUGHT_PRE_INCUBATION,7,489.67,NA,212,56204,43.40665963618419,-0.013832373249999926,0.7834333670173778,0.7373175535595208,2017-07-05T22:29:41Z,7,2.7054316364999997
D23,DWP,drought,0,4.955,404.84,76.75,344.5,38,DROUGHT_PRE_INCUBATION,7,489.67,NA,212,56214,38.12437448606795,-0.012132297760922358,0.6555551578522707,0.696668630282556,2017-07-05T22:58:36Z,7,2.374606801257143
D23,DWP,drought,0,4.955,404.84,76.75,344.5,38,DROUGHT_PRE_INCUBATION,7,489.67,NA,212,56225,42.39873174013161,-0.012104119144736736,0.8038654464385963,0.7556774463733145,2017-07-05T23:27:37Z,7,2.7300916973714284
D23,DWP,drought,0,4.955,404.84,76.75,344.5,38,DROUGHT_PRE_INCUBATION,7,489.67,NA,212,56235,38.46043316710524,-0.008740072421052575,0.852508121602344,0.8521942712371128,2017-07-05T23:56:34Z,7,2.634830814742857
D23,DWP,drought,0,4.955,404.84,76.75,344.5,38,DROUGHT_PRE_INCUBATION,7,489.67,NA,212,56245,34.3405175894737,-0.005666922651315701,0.7649820496952087,0.3760216556877185,2017-07-06T00:25:31Z,7,2.413527216785714
D23,DWP,drought,0,4.955,404.84,76.75,344.5,38,DROUGHT_PRE_INCUBATION,7,489.67,NA,212,56255,28.97242994797385,-0.005461829426797427,0.6875397891213124,0.31341677918266997,2017-07-06T00:54:28Z,7,2.2891677217142856
D23,DWP,drought,0,4.955,404.84,76.75,344.5,38,DROUGHT_PRE_INCUBATION,7,489.67,NA,212,56265,41.57964296415442,-0.014217844481249962,0.7733139634565067,0.7467057325275337,2017-07-06T01:23:29Z,7,2.735242294914286
D23,DWP,drought,0,4.955,404.84,76.75,344.5,38,DROUGHT_PRE_INCUBATION,7,489.67,NA,212,56275,27.339134688846176,-0.006082713819055846,0.5677962873832229,0.25190316737519625,2017-07-06T01:52:23Z,7,2.2314077494285716
D23,DWP,drought,0,4.955,404.84,76.75,344.5,38,DROUGHT_PRE_INCUBATION,7,489.67,NA,212,56285,28.322761526749133,-0.0074312796628974815,0.6440370162506355,0.4987746374660912,2017-07-06T02:21:22Z,7,2.2970337080714285
D23,DWP,drought,0,4.955,404.84,76.75,344.5,38,DROUGHT_PRE_INCUBATION,7,489.67,NA,212,56295,35.505739197938986,-0.011587220591377382,0.7828447288434015,0.658646173282275,2017-07-06T02:50:23Z,8,2.5864193558875
D23,DWP,drought,0,4.955,404.84,76.75,344.5,38,DROUGHT_PRE_INCUBATION,7,489.67,NA,212,56305,34.7887268196875,-0.011684973969736884,0.8149447837658013,0.7483415766012873,2017-07-06T03:19:21Z,7,2.697186963785714
D23,DWP,drought,0,4.955,404.84,76.75,344.5,38,DROUGHT_PRE_INCUBATION,7,489.67,NA,212,56315,31.921987130427635,-0.009228022352466995,0.8704287623402073,0.8669416272235723,2017-07-06T03:48:18Z,7,2.5702363383428573
D23,DWP,drought,0,4.955,404.84,76.75,344.5,38,DROUGHT_PRE_INCUBATION,7,489.67,NA,212,56325,32.17355479210527,-0.009595389407894641,0.8165986192169425,0.7849970592188033,2017-07-06T04:17:16Z,7,2.4980920363
D23,DWP,drought,0,4.955,404.84,76.75,344.5,38,DROUGHT_PRE_INCUBATION,7,489.67,NA,212,56335,49.82043425738096,-0.019246876799999764,0.6876059387952529,0.6331194628854018,2017-07-06T04:46:15Z,7,2.7005813160714287
D23,DWP,drought,0,4.955,404.84,76.75,344.5,38,DROUGHT_PRE_INCUBATION,7,489.67,NA,212,56345,33.72211766608457,-0.010725570725183781,0.9331495361591591,0.9335036969656617,2017-07-06T05:15:12Z,7,2.548810342442857
D23,DWP,drought,0,4.955,404.84,76.75,344.5,38,DROUGHT_PRE_INCUBATION,7,489.67,NA,212,56355,32.677007810178786,-0.012737282830388972,0.7944723579958712,0.6956082287731825,2017-07-06T05:44:11Z,8,2.5800688263375
D23,DWP,drought,0,4.955,404.84,76.75,344.5,38,DROUGHT_PRE_INCUBATION,7,489.67,NA,212,56366,25.19394441893384,-0.013183862899080846,0.5299627575404947,0.7518051318934608,2017-07-06T06:13:06Z,7,2.2572195941571427
D23,DWP,drought,0,4.955,404.84,76.75,344.5,38,DROUGHT_PRE_INCUBATION,7,489.67,NA,212,56376,34.27417235655102,-0.0140550397279705,0.7725980414667204,0.7474451533617692,2017-07-06T06:42:08Z,8,2.6015842449625
D23,DWP,drought,0,4.955,404.84,76.75,344.5,38,DROUGHT_PRE_INCUBATION,7,489.67,NA,212,56386,34.26260472404839,-0.01135220052618287,0.7678938059987374,0.7186155086371955,2017-07-06T07:11:07Z,8,2.59607177615
D23,DWP,drought,0,4.955,404.84,76.75,344.5,38,DROUGHT_PRE_INCUBATION,7,489.67,NA,212,56396,28.60440581823532,-0.004118916082169091,0.7350554418394093,0.1161726643518548,2017-07-06T07:40:02Z,7,2.3268255117714283
D23,DWP,drought,0,4.955,404.84,76.75,344.5,38,DROUGHT_PRE_INCUBATION,7,489.67,NA,212,56406,30.1936994432045,-0.0069552009753116924,0.7692052445221893,0.39570997450535916,2017-07-06T08:09:02Z,9,2.486897585222222
D23,DWP,drought,0,4.955,404.84,76.75,344.5,38,DROUGHT_PRE_INCUBATION,7,489.67,NA,212,56416,33.821615788885374,-0.0105536478375394,0.7862876498336314,0.595419125682068,2017-07-06T08:38:00Z,8,2.59920427845
D23,DWP,drought,0,4.955,404.84,76.75,344.5,38,DROUGHT_PRE_INCUBATION,7,489.67,NA,212,56426,31.51968205943062,-0.008944211352313169,0.5150359806795273,0.2952169658790429,2017-07-06T09:06:56Z,6,2.3681962710666666
D23,DWP,drought,0,4.955,404.84,76.75,344.5,38,DROUGHT_PRE_INCUBATION,7,489.67,NA,212,56436,38.324516803290436,-0.015122536479044092,0.7813808139943821,0.7461151460221709,2017-07-06T09:35:58Z,7,2.729216160657143
D23,DWP,drought,0,4.955,404.84,76.75,344.5,38,DROUGHT_PRE_INCUBATION,7,489.67,NA,212,56446,33.2626756666036,-0.011352864974868574,0.7896583711686956,0.6595479907863862,2017-07-06T10:04:55Z,8,2.5776033078125
D23,DWP,drought,0,4.955,404.84,76.75,344.5,38,DROUGHT_PRE_INCUBATION,7,489.67,NA,212,56456,27.902868815779808,-0.008434275984403636,0.7929570096570374,0.6163468066077324,2017-07-06T10:33:52Z,10,2.39813448323
D23,DWP,drought,0,4.955,404.84,76.75,344.5,38,DROUGHT_PRE_INCUBATION,7,489.67,NA,212,56466,27.499376357894718,-0.008975529164473653,0.6767018240877538,0.6317117047954268,2017-07-06T11:02:50Z,7,2.3679745740285716
D23,DWP,drought,0,4.955,404.84,76.75,344.5,38,DROUGHT_PRE_INCUBATION,7,489.67,NA,212,56476,31.12107873018145,-0.027587675982459568,0.8565027679565917,0.8299005698250571,2017-07-06T11:31:48Z,7,2.5378756586285713
D23,DWP,drought,0,4.955,404.84,76.75,344.5,38,DROUGHT_PRE_INCUBATION,7,489.67,NA,212,56486,32.5637934315773,-0.024754108169400525,0.7585082701831627,0.8027480691275873,2017-07-06T12:00:50Z,8,2.59103420325
D23,DWP,drought,0,4.955,404.84,76.75,344.5,38,DROUGHT_PRE_INCUBATION,7,489.67,NA,212,56496,36.9499350650184,-0.020802233787132293,0.8466722453977067,0.7630847325783521,2017-07-06T12:29:48Z,7,2.6987250526285713
D23,DWP,drought,0,4.955,404.84,76.75,344.5,38,DROUGHT_PRE_INCUBATION,7,489.67,NA,212,56506,30.092271528947375,-0.02787344209868418,0.8210101849012147,0.8257162746374015,2017-07-06T12:58:45Z,7,2.5571701444714288
D23,DWP,drought,0,4.955,404.84,76.75,344.5,38,DROUGHT_PRE_INCUBATION,7,489.67,NA,212,56517,30.465618685225216,-0.013874459054054086,0.8929460588440576,0.8546352620801686,2017-07-06T13:27:43Z,10,2.51860148295
D23,DWP,drought,0,4.955,404.84,76.75,344.5,38,DROUGHT_PRE_INCUBATION,7,489.67,NA,212,56527,36.31164385723684,-0.01376274240789472,0.8257281272931334,0.7866036448933174,2017-07-06T13:56:43Z,7,2.698606674357143
D23,DWP,drought,0,4.955,404.84,76.75,344.5,38,DROUGHT_PRE_INCUBATION,7,489.67,NA,212,56537,27.282882194078944,-0.0020563255394736818,0.6200728900658004,-0.14495387422825767,2017-07-06T14:25:39Z,7,2.337570829357143
D23,DWP,drought,0,4.955,404.84,76.75,344.5,38,DROUGHT_PRE_INCUBATION,7,489.67,NA,212,56547,25.769903239473674,-0.006658986736841903,0.5684421839303981,0.22602455522646547,2017-07-06T14:54:37Z,7,2.3174432746285714
D24,DWP,drought,0,4.78,307.07,78.85,340.5,39,DROUGHT_PRE_INCUBATION,8,376.7,NA,212,56132,50.6392988907843,0.038380132138562194,0.8838068519408474,0.8687236176254397,2017-07-05T19:02:52Z,7,2.2180615573428573
D24,DWP,drought,0,4.78,307.07,78.85,340.5,39,DROUGHT_PRE_INCUBATION,8,376.7,NA,212,56142,25.895286186727976,0.02990609550000007,0.6206252684652802,0.5672328653318619,2017-07-05T19:31:47Z,7,1.887884390542857
D24,DWP,drought,0,4.78,307.07,78.85,340.5,39,DROUGHT_PRE_INCUBATION,8,376.7,NA,212,56152,21.838275544736835,0.02701770844736838,0.5475036285448052,0.5213740159717546,2017-07-05T20:00:46Z,7,1.8999900226000002
D24,DWP,drought,0,4.78,307.07,78.85,340.5,39,DROUGHT_PRE_INCUBATION,8,376.7,NA,212,56162,20.77485846916666,0.027029013689393956,0.8166278708847122,0.7578729886187316,2017-07-05T20:29:46Z,9,2.0412837241666666
D24,DWP,drought,0,4.78,307.07,78.85,340.5,39,DROUGHT_PRE_INCUBATION,8,376.7,NA,212,56172,19.011863613157896,0.024849794717105172,0.5664211337743603,0.7401306595017103,2017-07-05T20:58:43Z,7,1.8375354964428572
D24,DWP,drought,0,4.78,307.07,78.85,340.5,39,DROUGHT_PRE_INCUBATION,8,376.7,NA,212,56182,22.76336930962171,0.02556274047187512,0.8702004231775468,0.8462468950636635,2017-07-05T21:27:43Z,7,2.1715239864428573
D24,DWP,drought,0,4.78,307.07,78.85,340.5,39,DROUGHT_PRE_INCUBATION,8,376.7,NA,212,56192,23.592300580921066,0.027253320184210478,0.8418240691417623,0.758270356499248,2017-07-05T21:56:42Z,7,2.1714936705285717
D24,DWP,drought,0,4.78,307.07,78.85,340.5,39,DROUGHT_PRE_INCUBATION,8,376.7,NA,212,56202,24.076954819078978,0.02636915473026323,0.8419945057640877,0.7645760144290099,2017-07-05T22:25:41Z,7,2.1777511150857145
D24,DWP,drought,0,4.78,307.07,78.85,340.5,39,DROUGHT_PRE_INCUBATION,8,376.7,NA,212,56212,25.316491717793618,0.019394915989323833,0.6066183010598385,0.4302570429539728,2017-07-05T22:54:36Z,6,2.0307822617166664
D24,DWP,drought,0,4.78,307.07,78.85,340.5,39,DROUGHT_PRE_INCUBATION,8,376.7,NA,212,56223,23.181880308088232,0.027688961758455883,0.9370662925314606,0.8954426518747238,2017-07-05T23:23:36Z,7,1.9688279163285713
D24,DWP,drought,0,4.78,307.07,78.85,340.5,39,DROUGHT_PRE_INCUBATION,8,376.7,NA,212,56233,23.48274455976014,0.025900767632287918,0.8887126694977185,0.8331588659700516,2017-07-05T23:52:34Z,7,2.1812286228428572
D24,DWP,drought,0,4.78,307.07,78.85,340.5,39,DROUGHT_PRE_INCUBATION,8,376.7,NA,212,56243,23.832239996085384,0.02492011499822061,0.5847368088506606,0.6107937623656597,2017-07-06T00:21:30Z,6,2.0014157615333334
D24,DWP,drought,0,4.78,307.07,78.85,340.5,39,DROUGHT_PRE_INCUBATION,8,376.7,NA,212,56253,17.500093574522975,0.017930033937102505,0.5272028849463198,0.49855416764551796,2017-07-06T00:50:27Z,7,1.892197737157143
D24,DWP,drought,0,4.78,307.07,78.85,340.5,39,DROUGHT_PRE_INCUBATION,8,376.7,NA,212,56263,25.09344517434211,0.025535462467105287,0.8435796039620171,0.7941798246753816,2017-07-06T01:19:29Z,7,1.9457169964285714
D24,DWP,drought,0,4.78,307.07,78.85,340.5,39,DROUGHT_PRE_INCUBATION,8,376.7,NA,212,56273,25.82482346795954,0.02566156786488976,0.8484067322742466,0.7249387093749506,2017-07-06T01:48:27Z,7,2.211604589028571
D24,DWP,drought,0,4.78,307.07,78.85,340.5,39,DROUGHT_PRE_INCUBATION,8,376.7,NA,212,56283,22.680480064766957,0.02202250663919494,0.7347449746582877,0.8034890856903175,2017-07-06T02:17:23Z,7,2.1006204742142858
D24,DWP,drought,0,4.78,307.07,78.85,340.5,39,DROUGHT_PRE_INCUBATION,8,376.7,NA,212,56293,19.389933749300685,0.017625664455944066,0.6390092401961698,0.5646248928511969,2017-07-06T02:46:20Z,7,1.9908391910714285
D24,DWP,drought,0,4.78,307.07,78.85,340.5,39,DROUGHT_PRE_INCUBATION,8,376.7,NA,212,56303,23.72236940000002,0.022713212914473657,0.8407234978831479,0.849362991097777,2017-07-06T03:15:21Z,7,2.2196629592857144
D24,DWP,drought,0,4.78,307.07,78.85,340.5,39,DROUGHT_PRE_INCUBATION,8,376.7,NA,212,56313,22.053438926524397,0.02150881409349596,0.8104202700219718,0.7282336804026852,2017-07-06T03:44:19Z,9,1.9221544758777778
D24,DWP,drought,0,4.78,307.07,78.85,340.5,39,DROUGHT_PRE_INCUBATION,8,376.7,NA,212,56323,23.683834006049814,0.022777530174377128,0.5774858118714865,0.5638121680919794,2017-07-06T04:13:15Z,6,2.06616318335
D24,DWP,drought,0,4.78,307.07,78.85,340.5,39,DROUGHT_PRE_INCUBATION,8,376.7,NA,212,56333,18.40788254192434,0.016528853281414554,0.6274704732234,0.6069192280693516,2017-07-06T04:42:13Z,7,1.7582562674
D24,DWP,drought,0,4.78,307.07,78.85,340.5,39,DROUGHT_PRE_INCUBATION,8,376.7,NA,212,56343,23.643076899836586,0.022592803231862715,0.9081115575348081,0.8932591864880195,2017-07-06T05:11:13Z,7,2.2380460593857143
D24,DWP,drought,0,4.78,307.07,78.85,340.5,39,DROUGHT_PRE_INCUBATION,8,376.7,NA,212,56353,22.948929989901956,0.020172897597385726,0.9008355773085966,0.9084936635256284,2017-07-06T05:40:11Z,7,2.2402983692
D24,DWP,drought,0,4.78,307.07,78.85,340.5,39,DROUGHT_PRE_INCUBATION,8,376.7,NA,212,56363,23.570394721524732,0.01972855792639331,0.806662129300219,0.683888500896755,2017-07-06T06:09:10Z,8,2.1781585202875
D24,DWP,drought,0,4.78,307.07,78.85,340.5,39,DROUGHT_PRE_INCUBATION,8,376.7,NA,212,56374,27.44429409926468,0.025329459402022164,0.7919981089073183,0.6863759557409287,2017-07-06T06:38:09Z,7,2.2815287294285715
D24,DWP,drought,0,4.78,307.07,78.85,340.5,39,DROUGHT_PRE_INCUBATION,8,376.7,NA,212,56384,25.967017417763174,0.02335802863157898,0.8506790666358803,0.8154715164421394,2017-07-06T07:07:07Z,7,2.0431073432
D24,DWP,drought,0,4.78,307.07,78.85,340.5,39,DROUGHT_PRE_INCUBATION,8,376.7,NA,212,56394,23.537165649923985,0.022853389540494283,0.7722432608658018,0.6839911729743526,2017-07-06T07:36:05Z,8,2.1910867808
D24,DWP,drought,0,4.78,307.07,78.85,340.5,39,DROUGHT_PRE_INCUBATION,8,376.7,NA,212,56404,25.281832788157892,0.025879869493421047,0.8397138365540008,0.8479009353931204,2017-07-06T08:05:02Z,7,2.241341395542857
D24,DWP,drought,0,4.78,307.07,78.85,340.5,39,DROUGHT_PRE_INCUBATION,8,376.7,NA,212,56414,24.406842064300694,0.022548021016258735,0.8798449981842216,0.929645666635895,2017-07-06T08:33:59Z,7,2.2297159771714288
D24,DWP,drought,0,4.78,307.07,78.85,340.5,39,DROUGHT_PRE_INCUBATION,8,376.7,NA,212,56424,26.730768650657897,0.02216642871052626,0.8469981765941161,0.781624203568887,2017-07-06T09:02:59Z,7,2.2686750284428574
D24,DWP,drought,0,4.78,307.07,78.85,340.5,39,DROUGHT_PRE_INCUBATION,8,376.7,NA,212,56434,25.645626098684236,0.019261757026315864,0.843135053516435,0.8524895100195972,2017-07-06T09:31:57Z,7,2.2482056317285717
D24,DWP,drought,0,4.78,307.07,78.85,340.5,39,DROUGHT_PRE_INCUBATION,8,376.7,NA,212,56444,27.372279340643402,0.02081657375073534,0.9363771300500437,0.8987875827192697,2017-07-06T10:00:55Z,7,2.2587964487714287
D24,DWP,drought,0,4.78,307.07,78.85,340.5,39,DROUGHT_PRE_INCUBATION,8,376.7,NA,212,56454,22.992000030000007,0.01832449025936266,0.6680339433958571,0.7832303531030814,2017-07-06T10:29:51Z,7,2.075836488728571
D24,DWP,drought,0,4.78,307.07,78.85,340.5,39,DROUGHT_PRE_INCUBATION,8,376.7,NA,212,56464,20.281862596890463,0.01573598464487641,0.5586735444646608,0.6970189521911614,2017-07-06T10:58:49Z,7,2.0804370431857144
D24,DWP,drought,0,4.78,307.07,78.85,340.5,39,DROUGHT_PRE_INCUBATION,8,376.7,NA,212,56474,24.80675903227943,0.004267497604411845,0.9246300612893945,0.1580360595617204,2017-07-06T11:27:49Z,7,2.251321315257143
D24,DWP,drought,0,4.78,307.07,78.85,340.5,39,DROUGHT_PRE_INCUBATION,8,376.7,NA,212,56484,19.79137585789474,-0.007506456059210438,0.5533262800520257,0.027009649122080592,2017-07-06T11:56:48Z,7,2.166885446257143
D24,DWP,drought,0,4.78,307.07,78.85,340.5,39,DROUGHT_PRE_INCUBATION,8,376.7,NA,212,56494,26.097990917647078,0.012516620825735352,0.7691013159186056,0.2902586524242796,2017-07-06T12:25:48Z,9,2.1720632696
D24,DWP,drought,0,4.78,307.07,78.85,340.5,39,DROUGHT_PRE_INCUBATION,8,376.7,NA,212,56504,24.7908542649315,0.008838092897945177,0.7091766644008148,0.16009740717240462,2017-07-06T12:54:46Z,9,2.1813230342666667
D24,DWP,drought,0,4.78,307.07,78.85,340.5,39,DROUGHT_PRE_INCUBATION,8,376.7,NA,212,56515,49.38352585725492,0.03673720172941174,0.6862745098039217,0.6862745098039224,2017-07-06T13:23:44Z,4,2.306065101625
D24,DWP,drought,0,4.78,307.07,78.85,340.5,39,DROUGHT_PRE_INCUBATION,8,376.7,NA,212,56525,26.391431780820202,0.017914347612197797,0.8104253597553924,0.7245344327902148,2017-07-06T13:52:43Z,8,2.2113396666
D24,DWP,drought,0,4.78,307.07,78.85,340.5,39,DROUGHT_PRE_INCUBATION,8,376.7,NA,212,56535,24.40547358607232,0.017391905281920243,0.7894458041236111,0.762837086933831,2017-07-06T14:21:41Z,9,2.1900485225333335
D24,DWP,drought,0,4.78,307.07,78.85,340.5,39,DROUGHT_PRE_INCUBATION,8,376.7,NA,212,56545,26.103744269999986,0.0164631208660715,0.6724968646609775,0.8348434809039293,2017-07-06T14:50:38Z,6,2.13990926335
D25,DWP,drought,0,4.88,330.76,85.65,327.5,40,DROUGHT_PRE_INCUBATION,15,413.96,NA,212,56136,125.03239734246664,0.02219672252500009,0.6893902685600123,0.5591299836239114,2017-07-05T19:10:49Z,7,2.366329313857143
D25,DWP,drought,0,4.88,330.76,85.65,327.5,40,DROUGHT_PRE_INCUBATION,15,413.96,NA,212,56146,51.45115511509192,0.015504225735110322,0.9118563616779257,0.9378117721763863,2017-07-05T19:39:47Z,7,2.041135613657143
D25,DWP,drought,0,4.88,330.76,85.65,327.5,40,DROUGHT_PRE_INCUBATION,15,413.96,NA,212,56156,42.01062427086398,0.015163750826470642,0.9266175609702062,0.9278626752778081,2017-07-05T20:08:45Z,7,2.0918349534
D25,DWP,drought,0,4.88,330.76,85.65,327.5,40,DROUGHT_PRE_INCUBATION,15,413.96,NA,212,56166,42.13430816486298,0.014008607961643996,0.5416680931175286,0.7648004833800405,2017-07-05T20:37:44Z,5,2.1255499428
D25,DWP,drought,0,4.88,330.76,85.65,327.5,40,DROUGHT_PRE_INCUBATION,15,413.96,NA,212,56176,43.85924490924658,0.014255103999315052,0.5936939590743542,0.7850227601937884,2017-07-05T21:06:42Z,5,2.14950153606
D25,DWP,drought,0,4.88,330.76,85.65,327.5,40,DROUGHT_PRE_INCUBATION,15,413.96,NA,212,56186,39.077831424342094,0.012429191342105399,0.8526135924394189,0.7961756592724696,2017-07-05T21:35:41Z,7,2.2011791685
D25,DWP,drought,0,4.88,330.76,85.65,327.5,40,DROUGHT_PRE_INCUBATION,15,413.96,NA,212,56196,39.26426538026316,0.011277000769736869,0.839021914654572,0.738510788249212,2017-07-05T22:04:40Z,7,2.2389695053714287
D25,DWP,drought,0,4.88,330.76,85.65,327.5,40,DROUGHT_PRE_INCUBATION,15,413.96,NA,212,56206,49.24457808690476,0.013720825340476327,0.8039161819710068,0.7371229388872433,2017-07-05T22:33:37Z,7,2.1695502614714286
D25,DWP,drought,0,4.88,330.76,85.65,327.5,40,DROUGHT_PRE_INCUBATION,15,413.96,NA,212,56217,78.1066971282857,0.013705292108571328,0.6571428571428574,0.6571428571428575,2017-07-05T23:02:36Z,4,2.3045834045499998
D25,DWP,drought,0,4.88,330.76,85.65,327.5,40,DROUGHT_PRE_INCUBATION,15,413.96,NA,212,56227,40.88514756103204,0.013016283393238293,0.8164342358139545,0.8571964370751521,2017-07-05T23:31:33Z,6,2.1680805811
D25,DWP,drought,0,4.88,330.76,85.65,327.5,40,DROUGHT_PRE_INCUBATION,15,413.96,NA,212,56237,42.80916875197366,0.01296572527631576,0.7861140168256423,0.68865701566012,2017-07-06T00:00:33Z,7,2.291764820957143
D25,DWP,drought,0,4.88,330.76,85.65,327.5,40,DROUGHT_PRE_INCUBATION,15,413.96,NA,212,56247,40.252394474276336,0.010662617056908009,0.710154399750218,0.6120284376358265,2017-07-06T00:29:32Z,7,2.300410012085714
D25,DWP,drought,0,4.88,330.76,85.65,327.5,40,DROUGHT_PRE_INCUBATION,15,413.96,NA,212,56257,41.30327222900353,0.01164518276512446,0.7885898456667844,0.8615223087031489,2017-07-06T00:58:27Z,6,2.1416279804
D25,DWP,drought,0,4.88,330.76,85.65,327.5,40,DROUGHT_PRE_INCUBATION,15,413.96,NA,212,56267,40.98948534165256,0.011049133608050911,0.8880952468460099,0.9283942135189933,2017-07-06T01:27:25Z,7,2.1571989175
D25,DWP,drought,0,4.88,330.76,85.65,327.5,40,DROUGHT_PRE_INCUBATION,15,413.96,NA,212,56277,43.40010918959675,0.010101267648588798,0.8619180782972375,0.7781429989079625,2017-07-06T01:56:24Z,7,2.268052073057143
D25,DWP,drought,0,4.88,330.76,85.65,327.5,40,DROUGHT_PRE_INCUBATION,15,413.96,NA,212,56287,40.31850520592105,0.009001324743421074,0.8526026971503865,0.8242237074046009,2017-07-06T02:25:23Z,7,2.2634082041285715
D25,DWP,drought,0,4.88,330.76,85.65,327.5,40,DROUGHT_PRE_INCUBATION,15,413.96,NA,212,56297,53.26190065798543,0.012240192487136013,0.8914187522207788,0.8220788349806945,2017-07-06T02:54:22Z,7,2.3285869633
D25,DWP,drought,0,4.88,330.76,85.65,327.5,40,DROUGHT_PRE_INCUBATION,15,413.96,NA,212,56307,43.795938562500005,0.0101868087105264,0.7476104159765173,0.6638795727373241,2017-07-06T03:23:21Z,7,2.353817417642857
D25,DWP,drought,0,4.88,330.76,85.65,327.5,40,DROUGHT_PRE_INCUBATION,15,413.96,NA,212,56317,37.79122230996442,0.010156907822063977,0.5932938639523515,0.812969500033139,2017-07-06T03:52:15Z,6,2.0956908369666665
D25,DWP,drought,0,4.88,330.76,85.65,327.5,40,DROUGHT_PRE_INCUBATION,15,413.96,NA,212,56327,43.57088180789472,0.009002417157894755,0.7629667879636595,0.6717337299358954,2017-07-06T04:21:17Z,7,2.3581154002
D25,DWP,drought,0,4.88,330.76,85.65,327.5,40,DROUGHT_PRE_INCUBATION,15,413.96,NA,212,56337,37.71571387960528,0.007676123322368453,0.8381260038022892,0.8521545914535386,2017-07-06T04:50:13Z,7,2.239519378757143
D25,DWP,drought,0,4.88,330.76,85.65,327.5,40,DROUGHT_PRE_INCUBATION,15,413.96,NA,212,56347,43.95296287960527,0.008823557842105213,0.7561195575296,0.6649716971897821,2017-07-06T05:19:13Z,7,2.3688183852714286
D25,DWP,drought,0,4.88,330.76,85.65,327.5,40,DROUGHT_PRE_INCUBATION,15,413.96,NA,212,56357,43.72880114605263,0.007173737598684282,0.7551072830321756,0.655584099583606,2017-07-06T05:48:11Z,7,2.368085285071429
D25,DWP,drought,0,4.88,330.76,85.65,327.5,40,DROUGHT_PRE_INCUBATION,15,413.96,NA,212,56368,47.88961377814604,0.0018315822067416932,0.798349538054195,0.7118406142478249,2017-07-06T06:17:06Z,7,2.2828263059285714
D25,DWP,drought,0,4.88,330.76,85.65,327.5,40,DROUGHT_PRE_INCUBATION,15,413.96,NA,212,56378,42.98599867989325,0.005219761517793484,0.8216871717941606,0.6952143305992856,2017-07-06T06:46:05Z,6,2.25110536975
D25,DWP,drought,0,4.88,330.76,85.65,327.5,40,DROUGHT_PRE_INCUBATION,15,413.96,NA,212,56388,43.63160151110293,0.0070908459446692215,0.7608487975578454,0.647511435696583,2017-07-06T07:15:06Z,7,2.3982479349428574
D25,DWP,drought,0,4.88,330.76,85.65,327.5,40,DROUGHT_PRE_INCUBATION,15,413.96,NA,212,56398,37.0521388823162,0.012358847324448587,0.8800933733100137,0.922676096918124,2017-07-06T07:44:01Z,7,2.1777051020714286
D25,DWP,drought,0,4.88,330.76,85.65,327.5,40,DROUGHT_PRE_INCUBATION,15,413.96,NA,212,56408,43.045272186176504,0.013021546750367652,0.9294660715462779,0.8054705418909642,2017-07-06T08:13:00Z,7,2.319893748757143
